,year,Race_url,stage,stage_url,stage_type,profile_icon,stage_winner,stage_winner_url,stage_winner_time,stage_distance,stage_vertical_meters,gc_leader,gc_leader_url,gc_stage_time
22,1985,race/tour-de-france/1985,Auphelle (Lac de Vassivière),https://www.procyclingstats.com/race/tour-de-france/1985/stage-21,ITT,p2,{'rider_name': 'LEMOND Greg'},{'rider_url': 'rider/greg-lemond'},{'time': '1:02:51'},45.7,1004.0,{'rider_name': 'HINAULT Bernard'},{'rider_url': 'rider/bernard-hinault'},1:02:56
23,1985,race/tour-de-france/1985,Paris,https://www.procyclingstats.com/race/tour-de-france/1985/stage-22,RR,p1,{'rider_name': 'MATTHIJS Rudy'},{'rider_url': 'rider/rudy-matthijs'},{'time': '5:13:56'},217.0,1998.0,{'rider_name': 'HINAULT Bernard'},{'rider_url': 'rider/bernard-hinault'},5:13:56
24,1986,race/tour-de-france/1986,Boulogne-Billancourt,https://www.procyclingstats.com/race/tour-de-france/1986/prologue,RR,p1,{'rider_name': 'MARIE Thierry'},{'rider_url': 'rider/thierry-marie'},{'time': '0:05:21'},4.6,63.0,{'rider_name': 'MARIE Thierry'},{'rider_url': 'rider/thierry-marie'},0:05:21
25,1986,race/tour-de-france/1986,Sceaux,https://www.procyclingstats.com/race/tour-de-france/1986/stage-1,RR,p3,{'rider_name': 'VERSCHUERE Pol'},{'rider_url': 'rider/pol-verschuere'},{'time': '1:58:33'},85.0,936.0,{'rider_name': 'STIEDA Alex'},{'rider_url': 'rider/alex-stieda'},1:58:42
26,1986,race/tour-de-france/1986,Liévin,https://www.procyclingstats.com/race/tour-de-france/1986/stage-3,RR,p1,{'rider_name': 'PHINNEY Davis'},{'rider_url': 'rider/davis-phinney'},{'time': '5:45:31'},214.0,1861.0,{'rider_name': 'MARIE Thierry'},{'rider_url': 'rider/thierry-marie'},5:45:36
27,1986,race/tour-de-france/1986,Évreux,https://www.procyclingstats.com/race/tour-de-france/1986/stage-4,RR,p1,{'rider_name': 'RUÍZ CABESTANY Pello'},{'rider_url': 'rider/pello-ruiz-cabestany'},{'time': '6:57:05'},243.0,2270.0,{'rider_name': 'GAIGNE Dominique'},{'rider_url': 'rider/dominique-gaigne'},6:57:07
28,1986,race/tour-de-france/1986,Villers-sur-Mer,https://www.procyclingstats.com/race/tour-de-france/1986/stage-5,RR,p2,{'rider_name': 'VAN DER VELDE Johan'},{'rider_url': 'rider/johan-van-der-velde'},{'time': '3:04:05'},124.5,1140.0,{'rider_name': 'VAN DER VELDE Johan'},{'rider_url': 'rider/johan-van-der-velde'},3:04:05
29,1986,race/tour-de-france/1986,Cherbourg,https://www.procyclingstats.com/race/tour-de-france/1986/stage-6,RR,p3,{'rider_name': 'BONTEMPI Guido'},{'rider_url': 'rider/guido-bontempi'},{'time': '4:47:01'},200.0,1857.0,{'rider_name': 'VAN DER VELDE Johan'},{'rider_url': 'rider/johan-van-der-velde'},4:47:57
30,1986,race/tour-de-france/1986,Saint Hilaire du Harcouët,https://www.procyclingstats.com/race/tour-de-france/1986/stage-7,RR,p1,{'rider_name': 'PEETERS Ludo'},{'rider_url': 'rider/ludo-peeters'},{'time': '4:57:00'},201.0,2459.0,{'rider_name': 'PEDERSEN Jørgen Vagn'},{'rider_url': 'rider/jorgen-vagn-pedersen'},4:57:00
31,1986,race/tour-de-france/1986,Nantes,https://www.procyclingstats.com/race/tour-de-france/1986/stage-8,RR,p1,{'rider_name': 'PLANCKAERT Eddy'},{'rider_url': 'rider/eddy-planckaert'},{'time': '4:39:55'},204.0,1991.0,{'rider_name': 'PEDERSEN Jørgen Vagn'},{'rider_url': 'rider/jorgen-vagn-pedersen'},4:39:55
32,1986,race/tour-de-france/1986,Nantes,https://www.procyclingstats.com/race/tour-de-france/1986/stage-9,ITT,p1,{'rider_name': 'HINAULT Bernard'},{'rider_url': 'rider/bernard-hinault'},{'time': '1:18:46'},61.5,466.0,{'rider_name': 'PEDERSEN Jørgen Vagn'},{'rider_url': 'rider/jorgen-vagn-pedersen'},1:20:28
33,1986,race/tour-de-france/1986,Futuroscope,https://www.procyclingstats.com/race/tour-de-france/1986/stage-10,RR,p1,{'rider_name': 'SARRAPIO José Angel'},{'rider_url': 'rider/jose-angel-sarrapio'},{'time': '4:27:16'},183.0,1626.0,{'rider_name': 'PEDERSEN Jørgen Vagn'},{'rider_url': 'rider/jorgen-vagn-pedersen'},4:29:58
34,1986,race/tour-de-france/1986,Bordeaux,https://www.procyclingstats.com/race/tour-de-france/1986/stage-11,RR,p1,{'rider_name': 'DHAENENS Rudy'},{'rider_url': 'rider/rudy-dhaenens'},{'time': '6:12:40'},258.5,1946.0,{'rider_name': 'PEDERSEN Jørgen Vagn'},{'rider_url': 'rider/jorgen-vagn-pedersen'},6:13:10
35,1986,race/tour-de-france/1986,Pau,https://www.procyclingstats.com/race/tour-de-france/1986/stage-12,RR,p4,{'rider_name': 'DELGADO Pedro'},{'rider_url': 'rider/pedro-delgado'},{'time': '6:03:18'},217.5,6264.0,{'rider_name': 'HINAULT Bernard'},{'rider_url': 'rider/bernard-hinault'},6:03:19
36,1986,race/tour-de-france/1986,Superbagnères,https://www.procyclingstats.com/race/tour-de-france/1986/stage-13,RR,p5,{'rider_name': 'LEMOND Greg'},{'rider_url': 'rider/greg-lemond'},{'time': '6:06:37'},186.0,6781.0,{'rider_name': 'HINAULT Bernard'},{'rider_url': 'rider/bernard-hinault'},6:11:16
37,1986,race/tour-de-france/1986,Blagnac,https://www.procyclingstats.com/race/tour-de-france/1986/stage-14,RR,p1,{'rider_name': 'RÜTTIMANN Niki'},{'rider_url': 'rider/niki-ruttimann'},{'time': '3:47:44'},154.0,1171.0,{'rider_name': 'HINAULT Bernard'},{'rider_url': 'rider/bernard-hinault'},3:55:46
38,1986,race/tour-de-france/1986,Nîmes,https://www.procyclingstats.com/race/tour-de-france/1986/stage-15,RR,p1,{'rider_name': 'HOSTE Frank'},{'rider_url': 'rider/frank-hoste'},{'time': '5:52:31'},225.5,2022.0,{'rider_name': 'HINAULT Bernard'},{'rider_url': 'rider/bernard-hinault'},5:52:39
39,1986,race/tour-de-france/1986,Gap,https://www.procyclingstats.com/race/tour-de-france/1986/stage-16,RR,p2,{'rider_name': 'BERNARD Jean-François'},{'rider_url': 'rider/jean-francois-bernard'},{'time': '7:39:54'},246.5,3997.0,{'rider_name': 'HINAULT Bernard'},{'rider_url': 'rider/bernard-hinault'},7:48:10
40,1986,race/tour-de-france/1986,Col du Granon,https://www.procyclingstats.com/race/tour-de-france/1986/stage-17,RR,p5,{'rider_name': 'CHOZAS Eduardo'},{'rider_url': 'rider/eduardo-chozas'},{'time': '5:52:52'},190.0,6656.0,{'rider_name': 'LEMOND Greg'},{'rider_url': 'rider/greg-lemond'},5:59:18
41,1986,race/tour-de-france/1986,l'Alpe d'Huez,https://www.procyclingstats.com/race/tour-de-france/1986/stage-18,RR,p5,{'rider_name': 'HINAULT Bernard'},{'rider_url': 'rider/bernard-hinault'},{'time': '5:03:03'},162.5,6908.0,{'rider_name': 'LEMOND Greg'},{'rider_url': 'rider/greg-lemond'},5:03:03
42,1986,race/tour-de-france/1986,Saint-Etienne,https://www.procyclingstats.com/race/tour-de-france/1986/stage-19,RR,p4,{'rider_name': 'GOROSPE Julián'},{'rider_url': 'rider/julian-gorospe'},{'time': '5:06:10'},179.5,3802.0,{'rider_name': 'LEMOND Greg'},{'rider_url': 'rider/greg-lemond'},5:08:37
43,1986,race/tour-de-france/1986,Saint-Etienne,https://www.procyclingstats.com/race/tour-de-france/1986/stage-20,ITT,p2,{'rider_name': 'HINAULT Bernard'},{'rider_url': 'rider/bernard-hinault'},{'time': '1:15:36'},58.0,1035.0,{'rider_name': 'LEMOND Greg'},{'rider_url': 'rider/greg-lemond'},1:16:01
44,1986,race/tour-de-france/1986,Puy de Dôme,https://www.procyclingstats.com/race/tour-de-france/1986/stage-21,RR,p5,{'rider_name': 'MÄCHLER Erich'},{'rider_url': 'rider/erich-machler'},{'time': '5:32:40'},190.0,4219.0,{'rider_name': 'LEMOND Greg'},{'rider_url': 'rider/greg-lemond'},5:38:40
45,1986,race/tour-de-france/1986,Nevers,https://www.procyclingstats.com/race/tour-de-france/1986/stage-22,RR,p1,{'rider_name': 'BONTEMPI Guido'},{'rider_url': 'rider/guido-bontempi'},{'time': '5:12:55'},196.0,1312.0,{'rider_name': 'LEMOND Greg'},{'rider_url': 'rider/greg-lemond'},5:12:55
46,1986,race/tour-de-france/1986,Paris,https://www.procyclingstats.com/race/tour-de-france/1986/stage-23,RR,p1,{'rider_name': 'BONTEMPI Guido'},{'rider_url': 'rider/guido-bontempi'},{'time': '6:51:55'},246.5,2011.0,{'rider_name': 'LEMOND Greg'},{'rider_url': 'rider/greg-lemond'},6:51:55
47,1987,race/tour-de-france/1987,Berlin,https://www.procyclingstats.com/race/tour-de-france/1987/prologue,RR,p1,{'rider_name': 'NIJDAM Jelle'},{'rider_url': 'rider/jelle-nijdam'},{'time': '0:07:06'},6.1,72.0,{'rider_name': 'NIJDAM Jelle'},{'rider_url': 'rider/jelle-nijdam'},0:07:06
48,1987,race/tour-de-france/1987,Berlin,https://www.procyclingstats.com/race/tour-de-france/1987/stage-1,RR,p1,{'rider_name': 'VERHOEVEN Nico'},{'rider_url': 'rider/nico-verhoeven'},{'time': '2:11:33'},105.5,723.0,{'rider_name': 'PIASECKI Lech'},{'rider_url': 'rider/lech-piasecki'},2:11:33
49,1987,race/tour-de-france/1987,Stuttgart,https://www.procyclingstats.com/race/tour-de-france/1987/stage-3,RR,p2,{'rider_name': 'DA SILVA Acácio'},{'rider_url': 'rider/acacio-da-silva'},{'time': '5:27:35'},219.0,,{'rider_name': 'MÄCHLER Erich'},{'rider_url': 'rider/erich-machler'},5:27:37
50,1987,race/tour-de-france/1987,Pforzheim,https://www.procyclingstats.com/race/tour-de-france/1987/stage-4,RR,p2,{'rider_name': 'FRISON Herman'},{'rider_url': 'rider/herman-frison'},{'time': '1:49:23'},79.0,1017.0,{'rider_name': 'MÄCHLER Erich'},{'rider_url': 'rider/erich-machler'},1:50:51
51,1987,race/tour-de-france/1987,Strasbourg,https://www.procyclingstats.com/race/tour-de-france/1987/stage-5,RR,p2,{'rider_name': 'SERGEANT Marc'},{'rider_url': 'rider/marc-sergeant'},{'time': '2:32:29'},112.5,1548.0,{'rider_name': 'MÄCHLER Erich'},{'rider_url': 'rider/erich-machler'},2:32:42
52,1987,race/tour-de-france/1987,Épinal,https://www.procyclingstats.com/race/tour-de-france/1987/stage-6,RR,p4,{'rider_name': 'LAVAINNE Christophe'},{'rider_url': 'rider/christophe-lavainne'},{'time': '4:12:57'},169.0,2646.0,{'rider_name': 'MÄCHLER Erich'},{'rider_url': 'rider/erich-machler'},4:15:34
53,1987,race/tour-de-france/1987,Troyes,https://www.procyclingstats.com/race/tour-de-france/1987/stage-7,RR,p1,{'rider_name': 'DOMÍNGUEZ Manuel Jorge'},{'rider_url': 'rider/manuel-jorge-dominguez'},{'time': '5:08:17'},211.0,1894.0,{'rider_name': 'MÄCHLER Erich'},{'rider_url': 'rider/erich-machler'},5:08:17
54,1987,race/tour-de-france/1987,Épinay-sous-Sénart,https://www.procyclingstats.com/race/tour-de-france/1987/stage-8,RR,p1,{'rider_name': 'VAN POPPEL Jean-Paul'},{'rider_url': 'rider/jean-paul-van-poppel'},{'time': '5:23:53'},205.5,1351.0,{'rider_name': 'MÄCHLER Erich'},{'rider_url': 'rider/erich-machler'},5:23:53
55,1987,race/tour-de-france/1987,Renazé,https://www.procyclingstats.com/race/tour-de-france/1987/stage-9,RR,p1,{'rider_name': 'VAN DER POEL Adrie'},{'rider_url': 'rider/adrie-van-der-poel'},{'time': '7:05:54'},260.0,1675.0,{'rider_name': 'MÄCHLER Erich'},{'rider_url': 'rider/erich-machler'},7:07:26
56,1987,race/tour-de-france/1987,Futuroscope,https://www.procyclingstats.com/race/tour-de-france/1987/stage-10,ITT,p1,{'rider_name': 'ROCHE Stephen'},{'rider_url': 'rider/stephen-roche'},{'time': '1:58:11'},87.5,808.0,{'rider_name': 'MOTTET Charly'},{'rider_url': 'rider/charly-mottet'},1:58:53
57,1987,race/tour-de-france/1987,Chaumeil,https://www.procyclingstats.com/race/tour-de-france/1987/stage-11,RR,p3,{'rider_name': 'GAYANT Martial'},{'rider_url': 'rider/martial-gayant'},{'time': '7:06:55'},255.0,3532.0,{'rider_name': 'GAYANT Martial'},{'rider_url': 'rider/martial-gayant'},7:06:55
58,1987,race/tour-de-france/1987,Bordeaux,https://www.procyclingstats.com/race/tour-de-france/1987/stage-12,RR,p1,{'rider_name': 'PHINNEY Davis'},{'rider_url': 'rider/davis-phinney'},{'time': '5:46:21'},228.0,2211.0,{'rider_name': 'GAYANT Martial'},{'rider_url': 'rider/martial-gayant'},5:46:21
59,1987,race/tour-de-france/1987,Pau,https://www.procyclingstats.com/race/tour-de-france/1987/stage-13,RR,p4,{'rider_name': 'BREUKINK Erik'},{'rider_url': 'rider/erik-breukink'},{'time': '6:19:56'},219.0,6553.0,{'rider_name': 'MOTTET Charly'},{'rider_url': 'rider/charly-mottet'},6:23:41
60,1987,race/tour-de-france/1987,Luz Ardiden,https://www.procyclingstats.com/race/tour-de-france/1987/stage-14,RR,p5,{'rider_name': 'LAURITZEN Dag-Otto'},{'rider_url': 'rider/dag-otto-lauritzen'},{'time': '5:14:28'},166.0,6548.0,{'rider_name': 'MOTTET Charly'},{'rider_url': 'rider/charly-mottet'},5:18:01
61,1987,race/tour-de-france/1987,Blagnac,https://www.procyclingstats.com/race/tour-de-france/1987/stage-15,RR,p2,{'rider_name': 'GÖLZ Rolf'},{'rider_url': 'rider/rolf-golz'},{'time': '3:57:59'},164.0,1766.0,{'rider_name': 'MOTTET Charly'},{'rider_url': 'rider/charly-mottet'},4:09:46
62,1987,race/tour-de-france/1987,Millau,https://www.procyclingstats.com/race/tour-de-france/1987/stage-16,RR,p5,{'rider_name': 'CLÈRE Régis'},{'rider_url': 'rider/regis-clere'},{'time': '5:58:21'},216.5,2919.0,{'rider_name': 'MOTTET Charly'},{'rider_url': 'rider/charly-mottet'},6:13:44
63,1987,race/tour-de-france/1987,Avignon,https://www.procyclingstats.com/race/tour-de-france/1987/stage-17,RR,p2,{'rider_name': 'VAN POPPEL Jean-Paul'},{'rider_url': 'rider/jean-paul-van-poppel'},{'time': '6:17:44'},229.0,4261.0,{'rider_name': 'MOTTET Charly'},{'rider_url': 'rider/charly-mottet'},6:17:44
64,1987,race/tour-de-france/1987,Mont Ventoux,https://www.procyclingstats.com/race/tour-de-france/1987/stage-18,ITT,p5,{'rider_name': 'BERNARD Jean-François'},{'rider_url': 'rider/jean-francois-bernard'},{'time': '1:19:44'},36.5,1988.0,{'rider_name': 'BERNARD Jean-François'},{'rider_url': 'rider/jean-francois-bernard'},1:19:44
65,1987,race/tour-de-france/1987,Villard de Lans,https://www.procyclingstats.com/race/tour-de-france/1987/stage-19,RR,p4,{'rider_name': 'DELGADO Pedro'},{'rider_url': 'rider/pedro-delgado'},{'time': '4:53:34'},185.0,4842.0,{'rider_name': 'ROCHE Stephen'},{'rider_url': 'rider/stephen-roche'},4:53:37
66,1987,race/tour-de-france/1987,l'Alpe d'Huez,https://www.procyclingstats.com/race/tour-de-france/1987/stage-20,RR,p5,{'rider_name': 'ECHAVE Federico'},{'rider_url': 'rider/federico-echave'},{'time': '5:52:11'},201.0,6506.0,{'rider_name': 'DELGADO Pedro'},{'rider_url': 'rider/pedro-delgado'},5:55:55
67,1987,race/tour-de-france/1987,La Plagne,https://www.procyclingstats.com/race/tour-de-france/1987/stage-21,RR,p5,{'rider_name': 'FIGNON Laurent'},{'rider_url': 'rider/laurent-fignon'},{'time': '6:07:05'},185.5,7750.0,{'rider_name': 'DELGADO Pedro'},{'rider_url': 'rider/pedro-delgado'},6:08:02
68,1987,race/tour-de-france/1987,Morzine,https://www.procyclingstats.com/race/tour-de-france/1987/stage-22,RR,p4,{'rider_name': 'CHOZAS Eduardo'},{'rider_url': 'rider/eduardo-chozas'},{'time': '6:13:48'},186.0,7364.0,{'rider_name': 'DELGADO Pedro'},{'rider_url': 'rider/pedro-delgado'},6:14:49
69,1987,race/tour-de-france/1987,Dijon,https://www.procyclingstats.com/race/tour-de-france/1987/stage-23,RR,p2,{'rider_name': 'CLÈRE Régis'},{'rider_url': 'rider/regis-clere'},{'time': '6:41:22'},212.0,3130.0,{'rider_name': 'DELGADO Pedro'},{'rider_url': 'rider/pedro-delgado'},6:44:18
70,1987,race/tour-de-france/1987,Dijon,https://www.procyclingstats.com/race/tour-de-france/1987/stage-24,ITT,p2,{'rider_name': 'BERNARD Jean-François'},{'rider_url': 'rider/jean-francois-bernard'},{'time': '0:48:17'},38.0,472.0,{'rider_name': 'ROCHE Stephen'},{'rider_url': 'rider/stephen-roche'},0:50:01
71,1987,race/tour-de-france/1987,Paris,https://www.procyclingstats.com/race/tour-de-france/1987/stage-25,RR,p1,{'rider_name': 'PIERCE Jeff'},{'rider_url': 'rider/jeff-pierce'},{'time': '4:57:16'},186.0,1937.0,{'rider_name': 'ROCHE Stephen'},{'rider_url': 'rider/stephen-roche'},4:57:33
72,1988,race/tour-de-france/1988,La Baule,https://www.procyclingstats.com/race/tour-de-france/1988/prologue,RR,p1,{'rider_name': 'BONTEMPI Guido'},{'rider_url': 'rider/guido-bontempi'},{'time': '0:01:14'},1.0,44.0,{'rider_name': 'BONTEMPI Guido'},{'rider_url': 'rider/guido-bontempi'},0:01:14
73,1988,race/tour-de-france/1988,Machecoul,https://www.procyclingstats.com/race/tour-de-france/1988/stage-1,RR,p1,{'rider_name': 'BAUER Steve'},{'rider_url': 'rider/steve-bauer'},{'time': '2:16:34'},91.5,459.0,{'rider_name': 'BAUER Steve'},{'rider_url': 'rider/steve-bauer'},2:16:34
74,1988,race/tour-de-france/1988,Le Mans,https://www.procyclingstats.com/race/tour-de-france/1988/stage-3,RR,p1,{'rider_name': 'VAN POPPEL Jean-Paul'},{'rider_url': 'rider/jean-paul-van-poppel'},{'time': '4:52:08'},213.5,1484.0,{'rider_name': 'VAN VLIET Teun'},{'rider_url': 'rider/teun-van-vliet'},4:52:08
75,1988,race/tour-de-france/1988,Évreux,https://www.procyclingstats.com/race/tour-de-france/1988/stage-4,RR,p3,{'rider_name': 'DA SILVA Acácio'},{'rider_url': 'rider/acacio-da-silva'},{'time': '3:25:14'},158.0,1567.0,{'rider_name': 'VAN VLIET Teun'},{'rider_url': 'rider/teun-van-vliet'},3:25:14
76,1988,race/tour-de-france/1988,Liévin,https://www.procyclingstats.com/race/tour-de-france/1988/stage-5,RR,p1,{'rider_name': 'NIJDAM Jelle'},{'rider_url': 'rider/jelle-nijdam'},{'time': '3:14:14'},147.5,1336.0,{'rider_name': 'LUBBERDING Henk'},{'rider_url': 'rider/henk-lubberding'},3:14:27
77,1988,race/tour-de-france/1988,Wasquehal,https://www.procyclingstats.com/race/tour-de-france/1988/stage-6,ITT,p1,{'rider_name': 'YATES Sean'},{'rider_url': 'rider/sean-yates'},{'time': '1:03:22'},52.0,266.0,{'rider_name': 'NIJDAM Jelle'},{'rider_url': 'rider/jelle-nijdam'},1:04:03
78,1988,race/tour-de-france/1988,Reims,https://www.procyclingstats.com/race/tour-de-france/1988/stage-7,RR,p1,{'rider_name': 'TEBALDI Valerio'},{'rider_url': 'rider/valerio-tebaldi'},{'time': '5:27:10'},225.0,2153.0,{'rider_name': 'NIJDAM Jelle'},{'rider_url': 'rider/jelle-nijdam'},5:28:57
79,1988,race/tour-de-france/1988,Nancy,https://www.procyclingstats.com/race/tour-de-france/1988/stage-8,RR,p2,{'rider_name': 'GÖLZ Rolf'},{'rider_url': 'rider/rolf-golz'},{'time': '5:24:18'},219.0,1820.0,{'rider_name': 'BAUER Steve'},{'rider_url': 'rider/steve-bauer'},5:24:18
80,1988,race/tour-de-france/1988,Straatsburg,https://www.procyclingstats.com/race/tour-de-france/1988/stage-9,RR,p4,{'rider_name': 'SIMON Jérôme'},{'rider_url': 'rider/jerome-simon'},{'time': '3:47:31'},160.5,2271.0,{'rider_name': 'BAUER Steve'},{'rider_url': 'rider/steve-bauer'},3:49:27
81,1988,race/tour-de-france/1988,Besançon,https://www.procyclingstats.com/race/tour-de-france/1988/stage-10,RR,p2,{'rider_name': 'VAN POPPEL Jean-Paul'},{'rider_url': 'rider/jean-paul-van-poppel'},{'time': '3:28:31'},149.5,2322.0,{'rider_name': 'BAUER Steve'},{'rider_url': 'rider/steve-bauer'},3:28:31
82,1988,race/tour-de-france/1988,Morzine,https://www.procyclingstats.com/race/tour-de-france/1988/stage-11,RR,p3,{'rider_name': 'PARRA Fabio Enrique'},{'rider_url': 'rider/fabio-enrique-parra'},{'time': '6:04:54'},232.0,5030.0,{'rider_name': 'BAUER Steve'},{'rider_url': 'rider/steve-bauer'},6:05:17
83,1988,race/tour-de-france/1988,l'Alpe d'Huez,https://www.procyclingstats.com/race/tour-de-france/1988/stage-12,RR,p5,{'rider_name': 'ROOKS Steven'},{'rider_url': 'rider/steven-rooks'},{'time': '6:55:44'},227.0,8823.0,{'rider_name': 'DELGADO Pedro'},{'rider_url': 'rider/pedro-delgado'},6:56:01
84,1988,race/tour-de-france/1988,Villard de Lans,https://www.procyclingstats.com/race/tour-de-france/1988/stage-13,ITT,p5,{'rider_name': 'DELGADO Pedro'},{'rider_url': 'rider/pedro-delgado'},{'time': '1:02:24'},38.0,1415.0,{'rider_name': 'DELGADO Pedro'},{'rider_url': 'rider/pedro-delgado'},1:02:24
85,1988,race/tour-de-france/1988,Guzet-Neige,https://www.procyclingstats.com/race/tour-de-france/1988/stage-14,RR,p5,{'rider_name': 'GHIROTTO Massimo'},{'rider_url': 'rider/massimo-ghirotto'},{'time': '4:30:34'},163.0,4235.0,{'rider_name': 'DELGADO Pedro'},{'rider_url': 'rider/pedro-delgado'},4:39:17
86,1988,race/tour-de-france/1988,Luz Ardiden,https://www.procyclingstats.com/race/tour-de-france/1988/stage-15,RR,p5,{'rider_name': 'CUBINO Laudelino'},{'rider_url': 'rider/laudelino-cubino'},{'time': '6:20:44'},187.5,7753.0,{'rider_name': 'DELGADO Pedro'},{'rider_url': 'rider/pedro-delgado'},6:26:46
87,1988,race/tour-de-france/1988,Pau,https://www.procyclingstats.com/race/tour-de-france/1988/stage-16,RR,p1,{'rider_name': 'VAN DER POEL Adrie'},{'rider_url': 'rider/adrie-van-der-poel'},{'time': '0:46:36'},38.0,203.0,{'rider_name': 'DELGADO Pedro'},{'rider_url': 'rider/pedro-delgado'},0:46:36
88,1988,race/tour-de-france/1988,Bordeaux,https://www.procyclingstats.com/race/tour-de-france/1988/stage-17,RR,p1,{'rider_name': 'VAN POPPEL Jean-Paul'},{'rider_url': 'rider/jean-paul-van-poppel'},{'time': '4:58:03'},210.0,1155.0,{'rider_name': 'DELGADO Pedro'},{'rider_url': 'rider/pedro-delgado'},4:58:03
89,1988,race/tour-de-france/1988,Limoges,https://www.procyclingstats.com/race/tour-de-france/1988/stage-18,RR,p3,{'rider_name': 'BUGNO Gianni'},{'rider_url': 'rider/gianni-bugno'},{'time': '2:12:45'},93.5,1489.0,{'rider_name': 'DELGADO Pedro'},{'rider_url': 'rider/pedro-delgado'},2:13:31
90,1988,race/tour-de-france/1988,Puy de Dôme,https://www.procyclingstats.com/race/tour-de-france/1988/stage-19,RR,p5,{'rider_name': 'WELTZ Johnny'},{'rider_url': 'rider/johnny-weltz'},{'time': '5:14:34'},188.0,4079.0,{'rider_name': 'DELGADO Pedro'},{'rider_url': 'rider/pedro-delgado'},5:19:59
91,1988,race/tour-de-france/1988,Chalon-sur-Saône,https://www.procyclingstats.com/race/tour-de-france/1988/stage-20,RR,p2,{'rider_name': 'MARIE Thierry'},{'rider_url': 'rider/thierry-marie'},{'time': '6:03:45'},223.5,2365.0,{'rider_name': 'DELGADO Pedro'},{'rider_url': 'rider/pedro-delgado'},6:03:47
92,1988,race/tour-de-france/1988,Santenay,https://www.procyclingstats.com/race/tour-de-france/1988/stage-21,ITT,p2,{'rider_name': 'MARTÍNEZ Juan'},{'rider_url': 'rider/juan-martinez-oliver'},{'time': '1:02:37'},46.0,576.0,{'rider_name': 'DELGADO Pedro'},{'rider_url': 'rider/pedro-delgado'},1:02:48
