,year,Race_url,stage,stage_url,stage_type,stage_winner_time_str,profile_icon,stage_winner,stage_winner_url,stage_winner_time,stage_distance,gc_stage_time_str,stage_vertical_meters,gc_leader,gc_leader_url,gc_stage_time,power,gc_weight,gc_height,stage_grade,gc_speed
10,1985,race/tour-de-france/1985,Morzine-Avoriaz,https://www.procyclingstats.com/race/tour-de-france/1985/stage-11,RR,5:19:04,p5,HERRERA Luis Alberto,rider/luis-alberto-herrera,19144,195.0,5:19:11,4823.0,HINAULT Bernard,rider/bernard-hinault,19151,155.224839408335,62.0,1.74,0.0247333333333333,10.182235914573653
11,1985,race/tour-de-france/1985,Lans en Vercors,https://www.procyclingstats.com/race/tour-de-france/1985/stage-12,RR,8:25:31,p5,PARRA Fabio Enrique,rider/fabio-enrique-parra,30331,269.0,8:26:10,8364.0,HINAULT Bernard,rider/bernard-hinault,30370,159.2764948189169,62.0,1.74,0.0310929368029739,8.857425090549885
12,1985,race/tour-de-france/1985,Villard-de-Lans,https://www.procyclingstats.com/race/tour-de-france/1985/stage-13,ITT,0:41:04,p2,VANDERAERDEN Eric,rider/eric-vanderaerden,2464,31.8,0:42:11,746.0,HINAULT Bernard,rider/bernard-hinault,2531,513.1719989226698,62.0,1.74,0.0234591194968553,12.564203871987356
13,1985,race/tour-de-france/1985,Saint-Etienne,https://www.procyclingstats.com/race/tour-de-france/1985/stage-14,RR,4:56:32,p4,HERRERA Luis Alberto,rider/luis-alberto-herrera,17792,179.0,4:59:04,3733.0,HINAULT Bernard,rider/bernard-hinault,17944,130.98274611172982,62.0,1.74,0.0208547486033519,9.97547926883638
14,1985,race/tour-de-france/1985,Aurillac,https://www.procyclingstats.com/race/tour-de-france/1985/stage-15,RR,7:08:42,p4,CHOZAS Eduardo,rider/eduardo-chozas,25722,237.5,7:18:36,5686.0,HINAULT Bernard,rider/bernard-hinault,26316,129.31566032052032,62.0,1.74,0.0239410526315789,9.024927800577595
15,1985,race/tour-de-france/1985,Toulouse,https://www.procyclingstats.com/race/tour-de-france/1985/stage-16,RR,6:31:54,p2,VICHOT Frédéric,rider/frederic-vichot,23514,247.0,6:35:09,4323.0,HINAULT Bernard,rider/bernard-hinault,23709,300.0417899744482,62.0,1.74,0.0175020242914979,10.417984731536547
16,1985,race/tour-de-france/1985,Luz-Ardiden,https://www.procyclingstats.com/race/tour-de-france/1985/stage-17,RR,6:57:21,p5,DELGADO Pedro,rider/pedro-delgado,25041,209.5,7:01:26,5907.0,HINAULT Bernard,rider/bernard-hinault,25286,134.66088911725225,62.0,1.74,0.0281957040572792,8.285217116190777
17,1985,race/tour-de-france/1985,Col d'Aubisque,https://www.procyclingstats.com/race/tour-de-france/1985/stage-18a,RR,1:39:19,p5,ROCHE Stephen,rider/stephen-roche,5959,52.5,1:40:49,2412.0,HINAULT Bernard,rider/bernard-hinault,6049,222.35165500447704,62.0,1.74,0.0459428571428571,8.679120515787734
18,1985,race/tour-de-france/1985,Pau,https://www.procyclingstats.com/race/tour-de-france/1985/stage-18b,RR,2:22:55,p4,SIMON Régis,rider/regis-simon,8575,83.5,2:24:02,2985.0,HINAULT Bernard,rider/bernard-hinault,8642,200.3858279442733,62.0,1.74,0.0357485029940119,9.662115251099282
19,1985,race/tour-de-france/1985,Bordeaux,https://www.procyclingstats.com/race/tour-de-france/1985/stage-19,RR,5:42:13,p1,VANDERAERDEN Eric,rider/eric-vanderaerden,20533,200.0,5:42:13,1637.0,HINAULT Bernard,rider/bernard-hinault,20533,195.22490280896156,62.0,1.74,0.008185,9.740417863926362
20,1985,race/tour-de-france/1985,Limoges,https://www.procyclingstats.com/race/tour-de-france/1985/stage-20,RR,5:53:10,p3,LAMMERTS Johan,rider/johan-lammerts,21190,225.0,5:54:02,3521.0,HINAULT Bernard,rider/bernard-hinault,21242,301.849242295619,62.0,1.74,0.0156488888888888,10.592222954524056
21,1985,race/tour-de-france/1985,Auphelle (Lac de Vassivière),https://www.procyclingstats.com/race/tour-de-france/1985/stage-21,ITT,1:02:51,p2,LEMOND Greg,rider/greg-lemond,3771,45.7,1:02:56,1004.0,HINAULT Bernard,rider/bernard-hinault,3776,459.9626657440488,62.0,1.74,0.0219693654266958,12.102754237288137
22,1985,race/tour-de-france/1985,Paris,https://www.procyclingstats.com/race/tour-de-france/1985/stage-22,RR,5:13:56,p1,MATTHIJS Rudy,rider/rudy-matthijs,18836,217.0,5:13:56,1998.0,HINAULT Bernard,rider/bernard-hinault,18836,314.0006638098896,62.0,1.74,0.0092073732718894,11.520492673603735
23,1986,race/tour-de-france/1986,Boulogne-Billancourt,https://www.procyclingstats.com/race/tour-de-france/1986/prologue,RR,0:05:21,p1,MARIE Thierry,rider/thierry-marie,321,4.6,0:05:21,63.0,MARIE Thierry,rider/thierry-marie,321,604.5234008600206,65.0,1.7,0.013695652173913,14.330218068535826
24,1986,race/tour-de-france/1986,Sceaux,https://www.procyclingstats.com/race/tour-de-france/1986/stage-1,RR,1:58:33,p3,VERSCHUERE Pol,rider/pol-verschuere,7113,85.0,1:58:42,936.0,STIEDA Alex,rider/alex-stieda,7122,379.6414415152543,65.0,1.7,0.0110117647058823,11.934849761303004
25,1986,race/tour-de-france/1986,Liévin,https://www.procyclingstats.com/race/tour-de-france/1986/stage-3,RR,5:45:31,p1,PHINNEY Davis,rider/davis-phinney,20731,214.0,5:45:36,1861.0,MARIE Thierry,rider/thierry-marie,20736,231.7915199699529,65.0,1.7,0.0086962616822429,10.320216049382717
26,1986,race/tour-de-france/1986,Évreux,https://www.procyclingstats.com/race/tour-de-france/1986/stage-4,RR,6:57:05,p1,RUÍZ CABESTANY Pello,rider/pello-ruiz-cabestany,25025,243.0,6:57:07,2270.0,GAIGNE Dominique,rider/dominique-gaigne,25027,198.82884371007663,65.0,1.7,0.0093415637860082,9.709513725176809
27,1986,race/tour-de-france/1986,Villers-sur-Mer,https://www.procyclingstats.com/race/tour-de-france/1986/stage-5,RR,3:04:05,p2,VAN DER VELDE Johan,rider/johan-van-der-velde,11045,124.5,3:04:05,1140.0,VAN DER VELDE Johan,rider/johan-van-der-velde,11045,315.7604420235398,65.0,1.7,0.009156626506024,11.272068809416025
28,1986,race/tour-de-france/1986,Cherbourg,https://www.procyclingstats.com/race/tour-de-france/1986/stage-6,RR,4:47:01,p3,BONTEMPI Guido,rider/guido-bontempi,17221,200.0,4:47:57,1857.0,VAN DER VELDE Johan,rider/johan-van-der-velde,17277,339.65550704422185,65.0,1.7,0.009285,11.576083810846791
29,1986,race/tour-de-france/1986,Saint Hilaire du Harcouët,https://www.procyclingstats.com/race/tour-de-france/1986/stage-7,RR,4:57:00,p1,PEETERS Ludo,rider/ludo-peeters,17820,201.0,4:57:00,2459.0,PEDERSEN Jørgen Vagn,rider/jorgen-vagn-pedersen,17820,310.16376581678713,65.0,1.7,0.0122338308457711,11.27946127946128
30,1986,race/tour-de-france/1986,Nantes,https://www.procyclingstats.com/race/tour-de-france/1986/stage-8,RR,4:39:55,p1,PLANCKAERT Eddy,rider/eddy-planckaert,16795,204.0,4:39:55,1991.0,PEDERSEN Jørgen Vagn,rider/jorgen-vagn-pedersen,16795,367.7997290952967,65.0,1.7,0.0097598039215686,12.146472164334623
31,1986,race/tour-de-france/1986,Nantes,https://www.procyclingstats.com/race/tour-de-france/1986/stage-9,ITT,1:18:46,p1,HINAULT Bernard,rider/bernard-hinault,4726,61.5,1:20:28,466.0,PEDERSEN Jørgen Vagn,rider/jorgen-vagn-pedersen,4828,409.61323479409793,65.0,1.7,0.0075772357723577,12.738193869096934
32,1986,race/tour-de-france/1986,Futuroscope,https://www.procyclingstats.com/race/tour-de-france/1986/stage-10,RR,4:27:16,p1,SARRAPIO José Angel,rider/jose-angel-sarrapio,16036,183.0,4:29:58,1626.0,PEDERSEN Jørgen Vagn,rider/jorgen-vagn-pedersen,16198,297.77740895629466,65.0,1.7,0.0088852459016393,11.297691072971972
33,1986,race/tour-de-france/1986,Bordeaux,https://www.procyclingstats.com/race/tour-de-france/1986/stage-11,RR,6:12:40,p1,DHAENENS Rudy,rider/rudy-dhaenens,22360,258.5,6:13:10,1946.0,PEDERSEN Jørgen Vagn,rider/jorgen-vagn-pedersen,22390,310.4515755549551,65.0,1.7,0.0075280464216634,11.545332737829389
34,1986,race/tour-de-france/1986,Pau,https://www.procyclingstats.com/race/tour-de-france/1986/stage-12,RR,6:03:18,p4,DELGADO Pedro,rider/pedro-delgado,21798,217.5,6:03:19,6264.0,HINAULT Bernard,rider/bernard-hinault,21799,172.28725728726977,62.0,1.74,0.0288,9.977521904674528
35,1986,race/tour-de-france/1986,Superbagnères,https://www.procyclingstats.com/race/tour-de-france/1986/stage-13,RR,6:06:37,p5,LEMOND Greg,rider/greg-lemond,21997,186.0,6:11:16,6781.0,HINAULT Bernard,rider/bernard-hinault,22276,171.77143452424642,62.0,1.74,0.0364569892473118,8.349793499730652
36,1986,race/tour-de-france/1986,Blagnac,https://www.procyclingstats.com/race/tour-de-france/1986/stage-14,RR,3:47:44,p1,RÜTTIMANN Niki,rider/niki-ruttimann,13664,154.0,3:55:46,1171.0,HINAULT Bernard,rider/bernard-hinault,14146,262.62556769995206,62.0,1.74,0.0076038961038961,10.88646967340591
37,1986,race/tour-de-france/1986,Nîmes,https://www.procyclingstats.com/race/tour-de-france/1986/stage-15,RR,5:52:31,p1,HOSTE Frank,rider/frank-hoste,21151,225.5,5:52:39,2022.0,HINAULT Bernard,rider/bernard-hinault,21159,252.62097406003997,62.0,1.74,0.0089667405764966,10.657403468973014
38,1986,race/tour-de-france/1986,Gap,https://www.procyclingstats.com/race/tour-de-france/1986/stage-16,RR,7:39:54,p2,BERNARD Jean-François,rider/jean-francois-bernard,27594,246.5,7:48:10,3997.0,HINAULT Bernard,rider/bernard-hinault,28090,196.7135769140285,62.0,1.74,0.0162150101419878,8.775364898540406
39,1986,race/tour-de-france/1986,Col du Granon,https://www.procyclingstats.com/race/tour-de-france/1986/stage-17,RR,5:52:52,p5,CHOZAS Eduardo,rider/eduardo-chozas,21172,190.0,5:59:18,6656.0,LEMOND Greg,rider/greg-lemond,21558,188.0616352914884,67.0,1.78,0.0350315789473684,8.813433528156601
40,1986,race/tour-de-france/1986,l'Alpe d'Huez,https://www.procyclingstats.com/race/tour-de-france/1986/stage-18,RR,5:03:03,p5,HINAULT Bernard,rider/bernard-hinault,18183,162.5,5:03:03,6908.0,LEMOND Greg,rider/greg-lemond,18183,228.35394254725017,67.0,1.78,0.0425107692307692,8.936919100258484
41,1986,race/tour-de-france/1986,Saint-Etienne,https://www.procyclingstats.com/race/tour-de-france/1986/stage-19,RR,5:06:10,p4,GOROSPE Julián,rider/julian-gorospe,18370,179.5,5:08:37,3802.0,LEMOND Greg,rider/greg-lemond,18517,135.4957285946346,67.0,1.78,0.0211810584958217,9.693794891181076
42,1986,race/tour-de-france/1986,Saint-Etienne,https://www.procyclingstats.com/race/tour-de-france/1986/stage-20,ITT,1:15:36,p2,HINAULT Bernard,rider/bernard-hinault,4536,58.0,1:16:01,1035.0,LEMOND Greg,rider/greg-lemond,4561,499.640444466325,67.0,1.78,0.0178448275862068,12.716509537382152
43,1986,race/tour-de-france/1986,Puy de Dôme,https://www.procyclingstats.com/race/tour-de-france/1986/stage-21,RR,5:32:40,p5,MÄCHLER Erich,rider/erich-machler,19960,190.0,5:38:40,4219.0,LEMOND Greg,rider/greg-lemond,20320,134.66130070754508,67.0,1.78,0.0222052631578947,9.350393700787402
44,1986,race/tour-de-france/1986,Nevers,https://www.procyclingstats.com/race/tour-de-france/1986/stage-22,RR,5:12:55,p1,BONTEMPI Guido,rider/guido-bontempi,18775,196.0,5:12:55,1312.0,LEMOND Greg,rider/greg-lemond,18775,232.269119048013,67.0,1.78,0.0066938775510204,10.439414114513982
45,1986,race/tour-de-france/1986,Paris,https://www.procyclingstats.com/race/tour-de-france/1986/stage-23,RR,6:51:55,p1,BONTEMPI Guido,rider/guido-bontempi,24715,246.5,6:51:55,2011.0,LEMOND Greg,rider/greg-lemond,24715,210.1753313565946,67.0,1.78,0.0081582150101419,9.973700182075662
46,1987,race/tour-de-france/1987,Berlin,https://www.procyclingstats.com/race/tour-de-france/1987/prologue,RR,0:07:06,p1,NIJDAM Jelle,rider/jelle-nijdam,426,6.1,0:07:06,72.0,NIJDAM Jelle,rider/jelle-nijdam,426,597.6827038613171,70.0,1.83,0.0118032786885245,14.31924882629108
47,1987,race/tour-de-france/1987,Berlin,https://www.procyclingstats.com/race/tour-de-france/1987/stage-1,RR,2:11:33,p1,VERHOEVEN Nico,rider/nico-verhoeven,7893,105.5,2:11:33,723.0,PIASECKI Lech,rider/lech-piasecki,7893,466.00580625956576,65.0,1.7,0.0068530805687203,13.366273913594323
48,1987,race/tour-de-france/1987,Stuttgart,https://www.procyclingstats.com/race/tour-de-france/1987/stage-3,RR,5:27:35,p2,DA SILVA Acácio,rider/acacio-da-silva,19655,219.0,5:27:37,,MÄCHLER Erich,rider/erich-machler,19657,,65.0,1.7,,11.141069339166709
49,1987,race/tour-de-france/1987,Pforzheim,https://www.procyclingstats.com/race/tour-de-france/1987/stage-4,RR,1:49:23,p2,FRISON Herman,rider/herman-frison,6563,79.0,1:50:51,1017.0,MÄCHLER Erich,rider/erich-machler,6651,386.9488883086657,65.0,1.7,0.0128734177215189,11.877913095775073
50,1987,race/tour-de-france/1987,Strasbourg,https://www.procyclingstats.com/race/tour-de-france/1987/stage-5,RR,2:32:29,p2,SERGEANT Marc,rider/marc-sergeant,9149,112.5,2:32:42,1548.0,MÄCHLER Erich,rider/erich-machler,9162,427.4958764810158,65.0,1.7,0.01376,12.278978388998036
51,1987,race/tour-de-france/1987,Épinal,https://www.procyclingstats.com/race/tour-de-france/1987/stage-6,RR,4:12:57,p4,LAVAINNE Christophe,rider/christophe-lavainne,15177,169.0,4:15:34,2646.0,MÄCHLER Erich,rider/erich-machler,15334,124.268000925196,65.0,1.7,0.0156568047337278,11.021259945219771
52,1987,race/tour-de-france/1987,Troyes,https://www.procyclingstats.com/race/tour-de-france/1987/stage-7,RR,5:08:17,p1,DOMÍNGUEZ Manuel Jorge,rider/manuel-jorge-dominguez,18497,211.0,5:08:17,1894.0,MÄCHLER Erich,rider/erich-machler,18497,306.18404111000694,65.0,1.7,0.0089763033175355,11.407255230577931
53,1987,race/tour-de-france/1987,Épinay-sous-Sénart,https://www.procyclingstats.com/race/tour-de-france/1987/stage-8,RR,5:23:53,p1,VAN POPPEL Jean-Paul,rider/jean-paul-van-poppel,19433,205.5,5:23:53,1351.0,MÄCHLER Erich,rider/erich-machler,19433,239.5575013585476,65.0,1.7,0.006574209245742,10.574795451036897
54,1987,race/tour-de-france/1987,Renazé,https://www.procyclingstats.com/race/tour-de-france/1987/stage-9,RR,7:05:54,p1,VAN DER POEL Adrie,rider/adrie-van-der-poel,25554,260.0,7:07:26,1675.0,MÄCHLER Erich,rider/erich-machler,25646,212.5596762172161,65.0,1.7,0.0064423076923076,10.138033221555018
55,1987,race/tour-de-france/1987,Futuroscope,https://www.procyclingstats.com/race/tour-de-france/1987/stage-10,ITT,1:58:11,p1,ROCHE Stephen,rider/stephen-roche,7091,87.5,1:58:53,808.0,MOTTET Charly,rider/charly-mottet,7133,375.6439530873341,65.0,1.7,0.0092342857142857,12.26692836113837
56,1987,race/tour-de-france/1987,Chaumeil,https://www.procyclingstats.com/race/tour-de-france/1987/stage-11,RR,7:06:55,p3,GAYANT Martial,rider/martial-gayant,25615,255.0,7:06:55,3532.0,GAYANT Martial,rider/martial-gayant,25615,258.0625562974332,69.0,1.83,0.0138509803921568,9.955104430997462
57,1987,race/tour-de-france/1987,Bordeaux,https://www.procyclingstats.com/race/tour-de-france/1987/stage-12,RR,5:46:21,p1,PHINNEY Davis,rider/davis-phinney,20781,228.0,5:46:21,2211.0,GAYANT Martial,rider/martial-gayant,20781,280.1284120473042,69.0,1.83,0.0096973684210526,10.971560560127038
58,1987,race/tour-de-france/1987,Pau,https://www.procyclingstats.com/race/tour-de-france/1987/stage-13,RR,6:19:56,p4,BREUKINK Erik,rider/erik-breukink,22796,219.0,6:23:41,6553.0,MOTTET Charly,rider/charly-mottet,23021,174.33892158703875,65.0,1.7,0.0299223744292237,9.513053299161635
59,1987,race/tour-de-france/1987,Luz Ardiden,https://www.procyclingstats.com/race/tour-de-france/1987/stage-14,RR,5:14:28,p5,LAURITZEN Dag-Otto,rider/dag-otto-lauritzen,18868,166.0,5:18:01,6548.0,MOTTET Charly,rider/charly-mottet,19081,201.43777580607116,65.0,1.7,0.0394457831325301,8.699753681672869
60,1987,race/tour-de-france/1987,Blagnac,https://www.procyclingstats.com/race/tour-de-france/1987/stage-15,RR,3:57:59,p2,GÖLZ Rolf,rider/rolf-golz,14279,164.0,4:09:46,1766.0,MOTTET Charly,rider/charly-mottet,14986,301.6867948072453,65.0,1.7,0.0107682926829268,10.943547310823435
61,1987,race/tour-de-france/1987,Millau,https://www.procyclingstats.com/race/tour-de-france/1987/stage-16,RR,5:58:21,p5,CLÈRE Régis,rider/regis-clere,21501,216.5,6:13:44,2919.0,MOTTET Charly,rider/charly-mottet,22424,91.26338026151475,65.0,1.7,0.0134826789838337,9.654834106314665
62,1987,race/tour-de-france/1987,Avignon,https://www.procyclingstats.com/race/tour-de-france/1987/stage-17,RR,6:17:44,p2,VAN POPPEL Jean-Paul,rider/jean-paul-van-poppel,22664,229.0,6:17:44,4261.0,MOTTET Charly,rider/charly-mottet,22664,289.3087087740901,65.0,1.7,0.0186069868995633,10.104129897635016
63,1987,race/tour-de-france/1987,Mont Ventoux,https://www.procyclingstats.com/race/tour-de-france/1987/stage-18,ITT,1:19:44,p5,BERNARD Jean-François,rider/jean-francois-bernard,4784,36.5,1:19:44,1988.0,BERNARD Jean-François,rider/jean-francois-bernard,4784,235.56260036557688,65.0,1.7,0.0544657534246575,7.629598662207358
64,1987,race/tour-de-france/1987,Villard de Lans,https://www.procyclingstats.com/race/tour-de-france/1987/stage-19,RR,4:53:34,p4,DELGADO Pedro,rider/pedro-delgado,17614,185.0,4:53:37,4842.0,ROCHE Stephen,rider/stephen-roche,17617,194.51537504129115,74.0,1.75,0.0261729729729729,10.501220412101947
65,1987,race/tour-de-france/1987,l'Alpe d'Huez,https://www.procyclingstats.com/race/tour-de-france/1987/stage-20,RR,5:52:11,p5,ECHAVE Federico,rider/federico-echave,21131,201.0,5:55:55,6506.0,DELGADO Pedro,rider/pedro-delgado,21355,182.27088755962785,64.0,1.71,0.0323681592039801,9.412315616951531
66,1987,race/tour-de-france/1987,La Plagne,https://www.procyclingstats.com/race/tour-de-france/1987/stage-21,RR,6:07:05,p5,FIGNON Laurent,rider/laurent-fignon,22025,185.5,6:08:02,7750.0,DELGADO Pedro,rider/pedro-delgado,22082,201.4908066651809,64.0,1.71,0.0417789757412398,8.400507200434744
67,1987,race/tour-de-france/1987,Morzine,https://www.procyclingstats.com/race/tour-de-france/1987/stage-22,RR,6:13:48,p4,CHOZAS Eduardo,rider/eduardo-chozas,22428,186.0,6:14:49,7364.0,DELGADO Pedro,rider/pedro-delgado,22489,188.3133042457554,64.0,1.71,0.0395913978494623,8.270710124949975
68,1987,race/tour-de-france/1987,Dijon,https://www.procyclingstats.com/race/tour-de-france/1987/stage-23,RR,6:41:22,p2,CLÈRE Régis,rider/regis-clere,24082,212.0,6:44:18,3130.0,DELGADO Pedro,rider/pedro-delgado,24258,190.25284970312143,64.0,1.71,0.0147641509433962,8.739384945172727
69,1987,race/tour-de-france/1987,Dijon,https://www.procyclingstats.com/race/tour-de-france/1987/stage-24,ITT,0:48:17,p2,BERNARD Jean-François,rider/jean-francois-bernard,2897,38.0,0:50:01,472.0,ROCHE Stephen,rider/stephen-roche,3001,464.29436803323983,74.0,1.75,0.0124210526315789,12.662445851382872
70,1987,race/tour-de-france/1987,Paris,https://www.procyclingstats.com/race/tour-de-france/1987/stage-25,RR,4:57:16,p1,PIERCE Jeff,rider/jeff-pierce,17836,186.0,4:57:33,1937.0,ROCHE Stephen,rider/stephen-roche,17853,249.272679318156,74.0,1.75,0.0104139784946236,10.41841707276088
71,1988,race/tour-de-france/1988,La Baule,https://www.procyclingstats.com/race/tour-de-france/1988/prologue,RR,0:01:14,p1,BONTEMPI Guido,rider/guido-bontempi,74,1.0,0:01:14,44.0,BONTEMPI Guido,rider/guido-bontempi,74,662.9723060375918,65.0,1.7,0.044,13.513513513513514
72,1988,race/tour-de-france/1988,Machecoul,https://www.procyclingstats.com/race/tour-de-france/1988/stage-1,RR,2:16:34,p1,BAUER Steve,rider/steve-bauer,8194,91.5,2:16:34,459.0,BAUER Steve,rider/steve-bauer,8194,274.6736160274013,72.0,1.7,0.0050163934426229,11.16670734683915
73,1988,race/tour-de-france/1988,Le Mans,https://www.procyclingstats.com/race/tour-de-france/1988/stage-3,RR,4:52:08,p1,VAN POPPEL Jean-Paul,rider/jean-paul-van-poppel,17528,213.5,4:52:08,1484.0,VAN VLIET Teun,rider/teun-van-vliet,17528,358.2401694530663,65.0,1.7,0.0069508196721311,12.180511182108626
74,1988,race/tour-de-france/1988,Évreux,https://www.procyclingstats.com/race/tour-de-france/1988/stage-4,RR,3:25:14,p3,DA SILVA Acácio,rider/acacio-da-silva,12314,158.0,3:25:14,1567.0,VAN VLIET Teun,rider/teun-van-vliet,12314,452.09788637014526,65.0,1.7,0.0099177215189873,12.830924151372422
75,1988,race/tour-de-france/1988,Liévin,https://www.procyclingstats.com/race/tour-de-france/1988/stage-5,RR,3:14:14,p1,NIJDAM Jelle,rider/jelle-nijdam,11654,147.5,3:14:27,1336.0,LUBBERDING Henk,rider/henk-lubberding,11667,407.7646454008369,65.0,1.7,0.009057627118644,12.642495928687753
76,1988,race/tour-de-france/1988,Wasquehal,https://www.procyclingstats.com/race/tour-de-france/1988/stage-6,ITT,1:03:22,p1,YATES Sean,rider/sean-yates,3802,52.0,1:04:03,266.0,NIJDAM Jelle,rider/jelle-nijdam,3843,475.837153145962,70.0,1.83,0.0051153846153846,13.531095498308613
77,1988,race/tour-de-france/1988,Reims,https://www.procyclingstats.com/race/tour-de-france/1988/stage-7,RR,5:27:10,p1,TEBALDI Valerio,rider/valerio-tebaldi,19630,225.0,5:28:57,2153.0,NIJDAM Jelle,rider/jelle-nijdam,19737,310.84960493507003,70.0,1.83,0.0095688888888888,11.399908800729596
78,1988,race/tour-de-france/1988,Nancy,https://www.procyclingstats.com/race/tour-de-france/1988/stage-8,RR,5:24:18,p2,GÖLZ Rolf,rider/rolf-golz,19458,219.0,5:24:18,1820.0,BAUER Steve,rider/steve-bauer,19458,314.2792354912058,72.0,1.7,0.008310502283105,11.255010792476105
79,1988,race/tour-de-france/1988,Straatsburg,https://www.procyclingstats.com/race/tour-de-france/1988/stage-9,RR,3:47:31,p4,SIMON Jérôme,rider/jerome-simon,13651,160.5,3:49:27,2271.0,BAUER Steve,rider/steve-bauer,13767,134.46015363097845,72.0,1.7,0.0141495327102803,11.658313358030073
80,1988,race/tour-de-france/1988,Besançon,https://www.procyclingstats.com/race/tour-de-france/1988/stage-10,RR,3:28:31,p2,VAN POPPEL Jean-Paul,rider/jean-paul-van-poppel,12511,149.5,3:28:31,2322.0,BAUER Steve,rider/steve-bauer,12511,420.11309180070566,72.0,1.7,0.0155317725752508,11.94948445368076
81,1988,race/tour-de-france/1988,Morzine,https://www.procyclingstats.com/race/tour-de-france/1988/stage-11,RR,6:04:54,p3,PARRA Fabio Enrique,rider/fabio-enrique-parra,21894,232.0,6:05:17,5030.0,BAUER Steve,rider/steve-bauer,21917,352.0728903151245,72.0,1.7,0.0216810344827586,10.58539033626865
82,1988,race/tour-de-france/1988,l'Alpe d'Huez,https://www.procyclingstats.com/race/tour-de-france/1988/stage-12,RR,6:55:44,p5,ROOKS Steven,rider/steven-rooks,24944,227.0,6:56:01,8823.0,DELGADO Pedro,rider/pedro-delgado,24961,206.4939885604543,64.0,1.71,0.0388678414096916,9.094186931613317
83,1988,race/tour-de-france/1988,Villard de Lans,https://www.procyclingstats.com/race/tour-de-france/1988/stage-13,ITT,1:02:24,p5,DELGADO Pedro,rider/pedro-delgado,3744,38.0,1:02:24,1415.0,DELGADO Pedro,rider/pedro-delgado,3744,226.28301026261732,64.0,1.71,0.0372368421052631,10.149572649572647
84,1988,race/tour-de-france/1988,Guzet-Neige,https://www.procyclingstats.com/race/tour-de-france/1988/stage-14,RR,4:30:34,p5,GHIROTTO Massimo,rider/massimo-ghirotto,16234,163.0,4:39:17,4235.0,DELGADO Pedro,rider/pedro-delgado,16757,156.4437872200682,64.0,1.71,0.0259815950920245,9.727278152413916
85,1988,race/tour-de-france/1988,Luz Ardiden,https://www.procyclingstats.com/race/tour-de-france/1988/stage-15,RR,6:20:44,p5,CUBINO Laudelino,rider/laudelino-cubino,22844,187.5,6:26:46,7753.0,DELGADO Pedro,rider/pedro-delgado,23206,190.97863782532465,64.0,1.71,0.0413493333333333,8.079806946479358
86,1988,race/tour-de-france/1988,Pau,https://www.procyclingstats.com/race/tour-de-france/1988/stage-16,RR,0:46:36,p1,VAN DER POEL Adrie,rider/adrie-van-der-poel,2796,38.0,0:46:36,203.0,DELGADO Pedro,rider/pedro-delgado,2796,480.9230876951332,64.0,1.71,0.0053421052631578,13.590844062947069
87,1988,race/tour-de-france/1988,Bordeaux,https://www.procyclingstats.com/race/tour-de-france/1988/stage-17,RR,4:58:03,p1,VAN POPPEL Jean-Paul,rider/jean-paul-van-poppel,17883,210.0,4:58:03,1155.0,DELGADO Pedro,rider/pedro-delgado,17883,316.5913328899925,64.0,1.71,0.0055,11.742996141586982
88,1988,race/tour-de-france/1988,Limoges,https://www.procyclingstats.com/race/tour-de-france/1988/stage-18,RR,2:12:45,p3,BUGNO Gianni,rider/gianni-bugno,7965,93.5,2:13:31,1489.0,DELGADO Pedro,rider/pedro-delgado,8011,387.918074392453,64.0,1.71,0.0159251336898395,11.671451753838472
89,1988,race/tour-de-france/1988,Puy de Dôme,https://www.procyclingstats.com/race/tour-de-france/1988/stage-19,RR,5:14:34,p5,WELTZ Johnny,rider/johnny-weltz,18874,188.0,5:19:59,4079.0,DELGADO Pedro,rider/pedro-delgado,19199,135.28742409250015,64.0,1.71,0.0216968085106382,9.792176675868534
90,1988,race/tour-de-france/1988,Chalon-sur-Saône,https://www.procyclingstats.com/race/tour-de-france/1988/stage-20,RR,6:03:45,p2,MARIE Thierry,rider/thierry-marie,21825,223.5,6:03:47,2365.0,DELGADO Pedro,rider/pedro-delgado,21827,252.75266753011317,64.0,1.71,0.0105816554809843,10.239611490355982
91,1988,race/tour-de-france/1988,Santenay,https://www.procyclingstats.com/race/tour-de-france/1988/stage-21,ITT,1:02:37,p2,MARTÍNEZ Juan,rider/juan-martinez-oliver,3757,46.0,1:02:48,576.0,DELGADO Pedro,rider/pedro-delgado,3768,411.7988256028262,64.0,1.71,0.0125217391304347,12.208067940552016
92,1988,race/tour-de-france/1988,Paris,https://www.procyclingstats.com/race/tour-de-france/1988/stage-22,RR,4:51:29,p1,VAN POPPEL Jean-Paul,rider/jean-paul-van-poppel,17489,172.5,4:51:29,1859.0,DELGADO Pedro,rider/pedro-delgado,17489,211.9604112924733,64.0,1.71,0.0107768115942029,9.863342672537025
93,1989,race/tour-de-france/1989,Luxembourg,https://www.procyclingstats.com/race/tour-de-france/1989/prologue,RR,0:09:54,p1,BREUKINK Erik,rider/erik-breukink,594,7.8,0:09:54,152.0,BREUKINK Erik,rider/erik-breukink,594,509.6774849310943,70.0,1.85,0.0194871794871794,13.131313131313131
